,건물주소1,건물주소2,검사유효기간(시작일자),검사유효기간(종료일자),건물명,승강기고유번호,승강기종류,승강기상태,최초설치일자,설치일자,최대정원,정격속도,운행층수
4849,서울특별시 강남구 역삼로17길 16,(역삼동),20240326,20250325,해오름빌딩,0010257,승객용,운행중,20030326,20030326,11,1,4
4850,서울특별시 강남구 언주로 709,(논현동),20240329,20250328,송암빌딩,0010385,승객용,운행중,19860601,20030425,17,2.5,16
4851,서울특별시 강남구 선릉로89길 9,(역삼동),20230808,20240807,선릉타워,0012009,승객용,운행중,20030412,20030412,15,1,11
4852,서울특별시 강남구 선릉로62길 39,(대치동),20240404,20250403,리치빌,0035408,승객용,운행중,20030404,20030404,9,1,5
4853,서울특별시 강남구 테헤란로77길 11-18,(삼성동),20240403,20250402,스마트빌딩,0035417,승객용,운행중,20030403,20030403,8,1,8
4854,서울특별시 강남구 개포로 411,(개포동),20240314,20250313,개포우성8차APT,0009862,승객용,운행중,19870601,20030429,8,1,9
4855,서울특별시 강남구 논현로124길 7,(논현동),20230914,20240913,논현아트빌,0046528,장애인용,운행중,20030326,20030326,11,1,7
4856,서울특별시 강남구 선릉로86길 6-5,(대치동),20240125,20250124,프라임빌딩,0033218,승객용,운행중,20030125,20030125,8,1,6
4857,서울특별시 강남구 학동로20길 9,(논현동),20240528,20250527,승림컨설팅,0075726,승객용,운행중,20021209,20021209,8,1,5
4858,서울특별시 강남구 언주로30길 26,(도곡동),20240225,20250224,타워팰리스3차,0087392,소방구조용,운행중,20030531,20030531,20,3.5,76
4859,서울특별시 강남구 도곡로7길 22,(역삼동),20231023,20241022,역삼금호어울림아파트,0075357,장애인용,운행중,20030528,20030528,13,1.5,12
4860,서울특별시 강남구 도곡로7길 22,(역삼동),20231023,20241022,역삼금호어울림아파트,0075354,장애인용,운행중,20030528,20030528,13,1.5,16
4861,서울특별시 강남구 도곡로7길 22,(역삼동),20231023,20241022,역삼금호어울림아파트,0075351,장애인용,운행중,20030528,20030528,13,1.5,17
4862,서울특별시 강남구 광평로19길 15,(일원동),20230914,20240913,목련타운아파트,0100666,승객용,운행중,19930730,20171207,13,1.5,15
4863,서울특별시 강남구 개포로15길 17,(개포동),20230918,20240917,창덕빌딩,0076779,승객용,운행중,19920601,20190918,10,1,5
4864,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107418,승객용,운행중,19971128,20140616,20,3.5,20
4865,서울특별시 강남구 논현로51길 25,(도곡동),20240518,20250517,도곡현대그린아파트,0107245,승객용,운행중,19941123,20140528,8,1.5,11
4866,서울특별시 강남구 논현로51길 25,(도곡동),20240518,20250517,도곡현대그린아파트,0099846,승객용,운행중,19941123,20140502,8,1.5,12
4867,서울특별시 강남구 논현로8길 30,(개포동),20240319,20240918,강호빌딩,0078876,승객용,운행중,19910601,19910601,6,1,6
4868,서울특별시 강남구 개포로28길 24,(개포동),20240314,20250313,채널빌딩,0078479,승객용,운행중,19920317,20220314,7,1,6
4869,서울특별시 강남구 논현로18길 10-16,(개포동),20240828,20250227,영신빌딩,0076989,승객용,운행중,19910601,19910601,8,1,5
4870,서울특별시 강남구 강남대로44길 21,(도곡동),20230812,20240811,에녹빌딩,0008023,승객용,운행중,19930601,20190812,11,1,5
4871,서울특별시 강남구 남부순환로381길 54,(도곡동),20240207,20240806,신성빌라,0056811,승객용,운행중,19950601,19950601,8,1,5
4872,서울특별시 강남구 영동대로 513,(삼성동),20240504,20250503,트레이드타워,0067234,승객용,운행중,19880601,20160809,24,3,18
4873,서울특별시 강남구 영동대로 513,(삼성동),20240207,20250206,트레이드타워,0067236,승객용,운행중,19880601,20160405,24,3,18
4874,서울특별시 강남구 영동대로 513,(삼성동),20240207,20250206,트레이드타워,0067249,승객용,운행중,19880601,20180208,20,6,18
4875,서울특별시 강남구 영동대로 513,(삼성동),20240207,20250206,트레이드타워,0067256,소방구조용,운행중,19880601,20160419,24,3,56
4876,서울특별시 강남구 강남대로44길 24,(도곡동),20240517,20250516,도곡그린빌,0079974,승객용,운행중,19951212,20230517,12,1,5
4877,서울특별시 강남구 역삼로 148,(역삼동),20240614,20250613,굿잡빌딩,0034641,승객용,운행중,19880824,20230614,8,1,6
4878,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107421,장애인용,운행중,19971222,20140425,20,3,15
4879,서울특별시 강남구 강남대로 298,(역삼동),20240327,20250326,주식회사케이비라이프생명보험,0107422,장애/승객화물용,운행중,19971222,20140627,29,2,29
4880,서울특별시 강남구 개포로28길 20,(개포동),20240531,20250530,성창빌딩,0034307,승객용,운행중,19920601,20220531,7,1,7
4881,서울특별시 강남구 논현로2길 20,(개포동),20231008,20241007,금만빌딩,0008658,승객용,운행중,19910601,20211008,6,1,6
4882,서울특별시 강남구 테헤란로70길 10,(대치동),20230830,20240829,동헌빌딩,0078152,승객용,운행중,19971203,20210830,10,1,6
4883,서울특별시 강남구 선릉로76길 4,(대치동),20240703,20250702,코람벤처타운,0099946,승객용,운행중,19910906,20200703,7,1,6
4884,서울특별시 강남구 개포로109길 9,(개포동，대치아파트),20230731,20240730,대치2단지아파트,0014568,승객용,운행중,19920601,20200828,15,1,15
4885,서울특별시 강남구 도곡로78길 22,(대치동),20240801,20250731,대치삼성아파트,0065662,장애인용,운행중,19990807,20220801,13,1.5,14
4886,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067231,승객용,운행중,19990714,19990714,6,1,6
4887,서울특별시 강남구 압구정로 313,(압구정동),20240406,20250405,압구정한양아파트제2관리소,0008542,승객용,운행중,19780601,20210406,8,1,13
4888,서울특별시 강남구 학동로77길 49,(청담동),20231103,20241102,청담삼환아파트,0045713,장애인용,운행중,19990806,20231103,13,1,12
4889,서울특별시 강남구 언주로 726,(논현동),20240311,20250310,두산건설(주),0012045,승객용,운행중,19870601,20190627,20,3.5,21
4890,서울특별시 강남구 도산대로 303,(신사동),20240516,20250515,엠제이피부과의원,0046509,승객용,운행중,19990812,19990812,17,1,6
4891,서울특별시 강남구 남부순환로 2803,(도곡동),20240510,20250509,도곡삼성래미안아파트,0011121,소방구조/장애/승객화물,운행중,20010711,20010711,15,1.75,25
4892,서울특별시 강남구 남부순환로 2803,(도곡동),20240510,20250509,도곡삼성래미안아파트,0011122,소방구조/장애/승객화물,운행중,20010711,20010711,15,1.75,25
4893,서울특별시 강남구 남부순환로 2803,(도곡동),20240510,20250509,도곡삼성래미안아파트,0011126,소방구조/장애/승객화물,운행중,20010711,20010711,15,1.75,25
4894,서울특별시 강남구 남부순환로 2803,(도곡동),20240510,20250509,도곡삼성래미안아파트,0011127,소방구조/장애/승객화물,운행중,20010711,20010711,15,1.75,25
4895,서울특별시 강남구 남부순환로 2803,(도곡동),20240511,20250510,도곡삼성래미안아파트,0011135,소방구조/장애/승객화물,운행중,20010711,20010711,15,1.75,25
4896,서울특별시 강남구 논현로76길 9,(역삼동),20240209,20250208,서울강남빌딩,0009749,장애인용,운행중,20010223,20010223,11,1,6
4897,서울특별시 강남구 테헤란로25길 20,(역삼동),20240216,20250215,역삼현대벤처텔,0008452,승객용,운행중,20010206,20150417,17,2,21
4898,서울특별시 강남구 테헤란로 137,(역삼동),20240514,20250513,코레이트타워,0045504,소방구조용,운행중,20001227,20211101,15,3.5,26
4899,서울특별시 강남구 테헤란로 145,(역삼동),20240328,20250327,우신빌딩,0034514,승객용,운행중,20010413,20231122,16,2,19
4900,서울특별시 강남구 논현로140길 27,(논현동),20240412,20250411,논현동리치빌,0010737,승객용,운행중,20010329,20010329,6,1,5
4901,서울특별시 강남구 논현로150길 4,(논현동),20240531,20250530,대급수야빌딩,0065391,승객용,운행중,20010306,20240531,10,1,7
4902,서울특별시 강남구 광평로 280,(수서동),20230903,20240902,로즈데일빌딩,0077313,승객화물용,운행중,19970929,20201209,18,1.5,12
4903,서울특별시 강남구 테헤란로84길 23,(대치동),20240410,20250409,우협사옥,0035404,승객용,운행중,20010424,20010424,8,1,6
4904,서울특별시 강남구 논현로2길 61-4,(개포동),20240609,20250608,뉴현대파크빌,0065318,승객용,운행중,20010410,20010410,8,1,6
4905,서울특별시 강남구 압구정로2길 53,(신사동),20240425,20250424,국제빌딩,0035283,승객용,운행중,20010418,20010418,8,1,5
4906,서울특별시 강남구 영동대로 731,(청담동),20240804,20250803,신영빌딩,0057545,소방구조용,운행중,20010531,20200928,18,1.5,23
4907,서울특별시 강남구 테헤란로 152,(역삼동),20240720,20250719,강남파이낸스센터(주),0079630,승객용,운행중,20010530,20010530,24,5,19
4908,서울특별시 강남구 테헤란로 152,(역삼동),20230907,20240906,강남파이낸스센터(주),0079629,장애인용,운행중,20010530,20010530,24,5,20
4909,서울특별시 강남구 테헤란로 152,(역삼동),20240207,20250206,강남파이낸스센터(주),0079619,승객용,운행중,20010618,20010618,24,6,15
4910,서울특별시 강남구 테헤란로 152,(역삼동),20231020,20241019,강남파이낸스센터(주),0079622,승객용,운행중,20010618,20010618,24,6,15
4911,서울특별시 강남구 언주로141길 28,(논현동),20240308,20250307,원빌리지,0045730,승객용,운행중,20010703,20220308,6,1,4
4912,서울특별시 강남구 역삼로37길 11-15,(역삼동),20240425,20250424,모닝스튜디오,0010987,승객용,운행중,20020222,20020222,8,1,5
4913,서울특별시 강남구 언주로70길 18-8,(역삼동),20230420,20240419,현대트라움,0010622,승객용,운행중,20020418,20020418,15,1,6
4914,서울특별시 강남구 선릉로111길 38-16,(논현동),20240614,20250613,테크노빌라트,0010289,승객용,운행중,20020228,20020228,10,1,6
4915,서울특별시 강남구 압구정로 437,(청담동),20240509,20250508,일신빌딩,0011978,승객용,운행중,20020409,20180509,13,1,8
4916,서울특별시 강남구 논현로 429,(역삼동),20240607,20250606,씨엔씨(C&C)빌딩,0033484,승객용,운행중,20020218,20230607,6,1,5
4917,서울특별시 강남구 봉은사로1길 33,(논현동),20240412,20250411,원앤원(주)논현빌딩,0010849,승객용,운행중,20020313,20240412,7,1,8
4918,서울특별시 강남구 역삼로77길 8,(대치동),20240621,20250620,멤버스빌딩,0010631,승객용,운행중,20020325,20230621,10,1,7
4919,서울특별시 강남구 봉은사로34길 51,(역삼동),20240405,20250404,(주)드림하우징(스타빌라),0010256,승객용,운행중,20020408,20020408,8,1,6
4920,서울특별시 강남구 역삼로 428,(대치동),20240205,20250204,우일물산(우일빌딩),0011669,승객용,운행중,20020402,20020402,15,1,8
4921,서울특별시 강남구 도산대로19길 10,(신사동),20240305,20250304,현우빌딩(현우인터네셔널),0007749,승객용,운행중,20020220,20020220,8,1,6
4922,서울특별시 강남구 학동로6길 18,(논현동),20240412,20250411,우림빌딩,0010847,승객용,운행중,20020416,20020416,8,1,6
4923,서울특별시 강남구 봉은사로33길 28,(논현동),20240719,20250718,영석빌딩,0034051,승객용,운행중,20020309,20020309,8,1,5
4924,서울특별시 강남구 테헤란로37길 13-11,(역삼동),20230923,20240922,인트로호텔,0076561,승객용,운행중,20020326,20220923,7,1.5,10
4925,서울특별시 강남구 도산대로 308,(논현동),20240210,20250209,한서외식산업주식회사,0033563,승객용,운행중,19940601,20020424,10,1,7
4926,서울특별시 강남구 언주로30길 39,(도곡동),20240321,20250320,LYNN SQUARE,0011381,장애인용,운행중,20020320,20020320,20,3,28
4927,서울특별시 강남구 언주로106길 24,(역삼동),20240411,20250410,삼성리츠빌,0009614,승객용,운행중,20020323,20020323,8,1,5
4928,서울특별시 강남구 선릉로76길 27,(대치동),20240223,20250222,유원빌딩,0057482,승객용,운행중,20020416,20020416,8,1,5
4930,서울특별시 강남구 강남대로78길 8,(역삼동),20231117,20241116,선보실업(주)한국빌딩,0046702,승객용,운행중,19910412,20221117,12,1.5,10
4931,서울특별시 강남구 남부순환로 3318,(일원동),20231229,20241228,강남자원회수시설,0033938,승객용,운행중,19990828,20201229,15,1,5
4932,서울특별시 강남구 남부순환로 3318,(일원동),20231229,20241228,강남자원회수시설,0033939,승객용,운행중,19990828,20201229,15,1,6
4933,서울특별시 강남구 봉은사로 524,(삼성동),20240602,20250601,코엑스인터콘티넨탈호텔,0065823,승객용,운행중,19990827,19990827,20,4,28
4934,서울특별시 강남구 봉은사로 524,(삼성동),20240602,20250601,코엑스인터콘티넨탈호텔,0065825,승객용,운행중,19990827,19990827,20,4,28
4935,서울특별시 강남구 테헤란로83길 11,(삼성동),20231016,20241015,하남빌딩,0065903,승객용,운행중,19990911,19990911,15,1.5,15
4936,서울특별시 강남구 테헤란로19길 7,(역삼동),20241030,20250429,국제빌딩,0067147,승객용,운행중,19991025,19991025,8,1,4
4937,서울특별시 강남구 선릉로133길 4,(논현동),20240422,20250421,아이큐빌딩,0076038,승객용,운행중,19961126,20210422,10,1,6
4938,서울특별시 강남구 논현로150길 17,(논현동),20240407,20250406,부광빌딩,0079979,승객용,운행중,19970107,20210407,12,1,7
4939,서울특별시 강남구 선릉로141길 17,(논현동),20240813,20250212,신현빌라,0033582,승객용,운행중,19970206,19970206,13,1,5
4940,서울특별시 강남구 논현로128길 22,(논현동),20240709,20250708,팬라이트빌딩,0078796,승객용,운행중,19910601,20190709,8,1,6
4941,서울특별시 강남구 선릉로94길 9,(삼성동),20240601,20241130,선우빌딩,0067105,승객용,운행중,19900601,19900601,8,1,6
4942,서울특별시 강남구 언주로104길 35,(역삼동),20231110,20241109,에벤에셀빌라트,0067796,장애인용,운행중,20011101,20011101,11,1,8
4943,서울특별시 강남구 언주로30길 56,(도곡동),20231120,20241119,타워팰리스1차,0066328,장애인용,운행중,20011114,20011114,17,4,36
4944,서울특별시 강남구 언주로30길 56,(도곡동),20231120,20241119,타워팰리스1차,0066327,승객용,운행중,20011114,20011114,17,4,36
4945,서울특별시 강남구 언주로30길 56,(도곡동),20231121,20241120,타워팰리스1차,0066340,장애인용,운행중,20011115,20011115,17,4,39
