,address1,address2,applcBeDt,applcEnDt,buldNm,elevatorNo,elvtrAsignNo,elvtrDetailForm,elvtrDiv,elvtrForm,elvtrKindNm,elvtrSttsNm,frstInstallationDe,inspctInsttNm,installationDe,installationPlace,liveLoad,mnfcturcpnynm,ratedCap,ratedSpeed,shuttleFloorCnt,sido,sigungu
2116,서울특별시 강남구 도곡로78길 13,(대치동),20240311,20250310,대치삼성3차아파트,0008321,1,VVVF,엘리베이터,권상식,장애인용,운행중,20000126,서울강남지사,20000126,301-1,1000,티케이엘리베이터코리아(주),15,1,7,서울,강남구
2117,서울특별시 강남구 도곡로78길 13,(대치동),20240311,20250310,대치삼성3차아파트,0008323,3,VVVF,엘리베이터,권상식,장애인용,운행중,20000126,서울강남지사,20000126,302-1,1000,티케이엘리베이터코리아(주),15,1,8,서울,강남구
2118,서울특별시 강남구 테헤란로103길 17,(삼성동),20240514,20250513,정석빌딩,0033013,3,VVVF,엘리베이터,권상식,승객용,운행중,20000121,서울강남지사,20210716,1-3,750,오티스엘리베이터(유)서울,10,1.75,8,서울,강남구
2119,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067229,18,VVVF,엘리베이터,권상식,승객용,운행중,20000217,서울강남지사,20000217,컨벤션-18,1600,현대엘리베이터(주),24,1.75,5,서울,강남구
2120,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067230,19,VVVF,엘리베이터,권상식,승객용,운행중,20000217,서울강남지사,20000217,컨벤션-19,1600,현대엘리베이터(주),24,1.75,5,서울,강남구
2121,서울특별시 강남구 영동대로 511,(삼성동),20231218,20241217,무역센터컨벤션,0067215,4,VVVF,엘리베이터,권상식,장애인용,운행중,20000218,서울강남지사,20000218,컨벤션-04,1600,현대엘리베이터(주),24,1.75,4,서울,강남구
2122,서울특별시 강남구 영동대로 511,(삼성동),20231218,20241217,무역센터컨벤션,0067216,5,VVVF,엘리베이터,권상식,장애인용,운행중,20000218,서울강남지사,20000218,컨벤션-05,1600,현대엘리베이터(주),24,1.75,4,서울,강남구
2123,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067227,16,VVVF,엘리베이터,권상식,승객용,운행중,20000217,서울강남지사,20000217,컨벤션-16,1600,현대엘리베이터(주),24,1.75,4,서울,강남구
2124,서울특별시 강남구 영동대로 511,(삼성동),20231107,20241106,무역센터컨벤션,0067221,10,VVVF,엘리베이터,권상식,장애인용,운행중,20000218,서울강남지사,20000218,컨벤션-10,1600,현대엘리베이터(주),24,1.75,5,서울,강남구
2125,서울특별시 강남구 영동대로 511,(삼성동),20231107,20241106,무역센터컨벤션,0067224,13,VVVF,엘리베이터,권상식,승객화물용,운행중,20000217,서울강남지사,20000217,컨벤션-13,2500,현대엘리베이터(주),38,1,7,서울,강남구
2126,서울특별시 강남구 영동대로 511,(삼성동),20231107,20241106,무역센터컨벤션,0067226,15,VVVF,엘리베이터,권상식,승객화물용,운행중,20000217,서울강남지사,20000217,컨벤션-15,2500,현대엘리베이터(주),38,1,7,서울,강남구
2127,서울특별시 강남구 영동대로 511,(삼성동),20221213,20241212,무역센터컨벤션,0067232,21,VVVF,엘리베이터,권상식,화물용,운행중,20000219,서울강남지사,20000219,컨벤션-21,6000,현대엘리베이터(주),0.5,7,서울,강남구,
2128,서울특별시 강남구 영동대로 517,(삼성동),20240331,20250330,아셈타워,0067280,23,VVVF,엘리베이터,권상식,승객용,운행중,20000229,서울강남지사,20000229,PE-23,1600,오티스엘리베이터(유)창원공장,24,6,7,서울,강남구
2129,서울특별시 강남구 개포로31길 48,(개포동),20240512,20250511,남부적십자혈액원,0007960,1,VVVF,엘리베이터,권상식,장애인용,운행중,20000504,서울강남지사,20230512,1-1,1150,(주)대한특수승강기,15,1,4,서울,강남구
2130,서울특별시 강남구 봉은사로 509,(삼성동),20231208,20241207,수당빌딩,0077009,1,VVVF,엘리베이터,권상식,장애인용,운행중,19850601,서울강남지사,20001031,1-1,1000,오티스엘리베이터(유)창원공장,15,1,7,서울,강남구
2131,서울특별시 강남구 영동대로 407,(대치동),20231207,20241206,코니빌딩,0067639,1,VVVF,엘리베이터,권상식,장애인용,운행중,20000509,서울강남지사,20201207,1-1,750,오티스엘리베이터(유)서울,10,1.5,9,서울,강남구
2132,서울특별시 강남구 테헤란로87길 13,(삼성동),20240422,20250421,서영빌딩,0077183,1,VVVF,엘리베이터,권상식,장애인용,운행중,20001130,서울강남지사,20220422,1-1,1000,오티스엘리베이터(유)서울,13,2,21,서울,강남구
2133,서울특별시 강남구 언주로154길 16,(신사동),20231101,20241031,서울레이저빌딩,0067914,1,VVVF,엘리베이터,권상식,승객용,운행중,20001024,서울강남지사,20001024,1-1,600,오티스엘리베이터(유)창원공장,9,1,5,서울,강남구
2134,서울특별시 강남구 테헤란로 152,(역삼동),20240214,20250213,강남파이낸스센터(주),0079605,5,VVVF,엘리베이터,권상식,승객용,운행중,20001101,서울강남지사,20001101,1-5,1600,현대엘리베이터(주),21,2,8,서울,강남구
2135,서울특별시 강남구 테헤란로 152,(역삼동),20240519,20250518,강남파이낸스센터(주),0079603,3,VVVF,엘리베이터,권상식,장애인용,운행중,20001101,서울강남지사,20001101,1-3,1600,현대엘리베이터(주),21,2,9,서울,강남구
2136,서울특별시 강남구 테헤란로 152,(역삼동),20240720,20250719,강남파이낸스센터(주),0079608,8,VVVF,엘리베이터,권상식,승객용,운행중,20001101,서울강남지사,20001101,1-8,1850,현대엘리베이터(주),24,2.5,16,서울,강남구
2137,서울특별시 강남구 테헤란로 152,(역삼동),20231111,20241110,강남파이낸스센터(주),0079612,12,VVVF,엘리베이터,권상식,승객용,운행중,20001101,서울강남지사,20001101,1-12,1850,현대엘리베이터(주),24,2.5,16,서울,강남구
2138,서울특별시 강남구 테헤란로 152,(역삼동),20230907,20240906,강남파이낸스센터(주),0079613,13,VVVF,엘리베이터,권상식,승객용,운행중,20001101,서울강남지사,20001101,1-13,1850,현대엘리베이터(주),24,2.5,16,서울,강남구
2139,서울특별시 강남구 테헤란로 152,(역삼동),20231227,20241226,강남파이낸스센터(주),0079614,14,VVVF,엘리베이터,권상식,승객용,운행중,20001102,서울강남지사,20001102,1-14,1850,현대엘리베이터(주),24,2.5,16,서울,강남구
2140,서울특별시 강남구 테헤란로 152,(역삼동),20231229,20241228,강남파이낸스센터(주),0079611,11,VVVF,엘리베이터,권상식,승객용,운행중,20001102,서울강남지사,20001102,1-11,1850,현대엘리베이터(주),24,2.5,17,서울,강남구
2141,서울특별시 강남구 테헤란로 152,(역삼동),20231229,20241228,강남파이낸스센터(주),0079607,7,VVVF,엘리베이터,권상식,장애인용,운행중,20001102,서울강남지사,20001102,1-7,1850,현대엘리베이터(주),24,2.5,17,서울,강남구
2142,서울특별시 강남구 학동로11길 29,(논현동),20240222,20250221,알파임하우스-2,0078035,2,VVVF,엘리베이터,권상식,승객용,운행중,20001213,서울강남지사,20210208,1-2,1000,(주)쉰들러엘리베이터,13,1,5,서울,강남구
2143,서울특별시 강남구 테헤란로 152,(역삼동),20230821,20240820,강남파이낸스센터(주),0079615,15,VVVF,엘리베이터,권상식,소방구조용,운행중,20001213,서울강남지사,20001213,1-15,1600,한국오티스엘리베이터(주) ,21,3,52,서울,강남구
2144,서울특별시 강남구 학동로11길 29,(논현동),20240222,20250221,알파임하우스-2,0078034,1,VVVF,엘리베이터,권상식,승객용,운행중,20001213,서울강남지사,20210208,1-1,1000,(주)쉰들러엘리베이터,13,1,5,서울,강남구
2145,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014448,38,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,120-1,700,신광엘리베이터(주),10,1,13,서울,강남구
2146,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014449,39,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,120-2,700,신광엘리베이터(주),10,1,13,서울,강남구
2147,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014450,40,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,121-1,700,신광엘리베이터(주),10,1,13,서울,강남구
2148,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014454,44,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,123-2,700,신광엘리베이터(주),10,1,13,서울,강남구
2149,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014457,47,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,125-1,700,신광엘리베이터(주),10,1,13,서울,강남구
2150,서울특별시 강남구 영동대로 626,(삼성동),20231023,20241022,SH매니지먼트,0012129,1,VVVF,엘리베이터,권상식,장애인용,운행중,19921202,서울강남지사,20151028,1-1,750,티케이엘리베이터코리아(주),11,1.5,12,서울,강남구
2151,서울특별시 강남구 도산대로 156,(논현동),20231031,20241030,(주)콘텐트리중앙,0045771,1,VVVF,엘리베이터,권상식,장애인용,운행중,19920601,서울강남지사,20161207,1-1,900,한국미쓰비시엘리베이터(주)(서울),13,1,12,서울,강남구
2152,서울특별시 강남구 도산대로 156,(논현동),20231031,20241030,(주)콘텐트리중앙,0045772,2,VVVF,엘리베이터,권상식,승객용,운행중,19920601,서울강남지사,20161031,1-2,900,한국미쓰비시엘리베이터(주)(서울),13,1,10,서울,강남구
2153,서울특별시 강남구 학동로 426,(삼성동),20240421,20250420,강남구청,0011203,1,VVVF,엘리베이터,권상식,장애인용,운행중,20010106,서울강남지사,20010106,1-1,1150,현대엘리베이터(주),17,1,4,서울,강남구
2154,서울특별시 강남구 언주로164길 16,(신사동),20240221,20250220,윤빌딩,0007729,1,VVVF,엘리베이터,권상식,승객용,운행중,20010207,서울강남지사,20010207,1-1,750,오티스엘리베이터(유)서울,11,1,2,서울,강남구
2155,서울특별시 강남구 도곡로 523,(대치동),20231214,20241213,서울대치순복음교회,0009700,1,VVVF,엘리베이터,권상식,장애인용,운행중,20010220,서울강남지사,20221214,1-1,750,오티스엘리베이터(유)서울,10,1,6,서울,강남구
2156,서울특별시 강남구 테헤란로87길 13,(삼성동),20240526,20250525,서영빌딩,0077184,2,VVVF,엘리베이터,권상식,승객용,운행중,20010111,서울강남지사,20220526,1-2,1000,오티스엘리베이터(유)서울,13,2,15,서울,강남구
2157,서울특별시 강남구 언주로86길 12,(역삼동),20240213,20250212,현대까르띠에710아파트,0057597,1,VVVF,엘리베이터,권상식,장애인용,운행중,20010205,서울강남지사,20010205,101-1,1150,현대엘리베이터(주),17,1.75,16,서울,강남구
2158,서울특별시 강남구 언주로86길 12,(역삼동),20240213,20250212,현대까르띠에710아파트,0057598,2,VVVF,엘리베이터,권상식,장애인용,운행중,20010205,서울강남지사,20010205,101-2,1150,현대엘리베이터(주),17,1.75,12,서울,강남구
2159,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014411,1,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,101,1150,신광엘리베이터(주),17,1,12,서울,강남구
2160,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014413,3,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,103,1150,신광엘리베이터(주),17,1,12,서울,강남구
2161,서울특별시 강남구 압구정로 151,(압구정동),20240528,20241127,압구정신현대아파트,0014414,4,VVVF,엘리베이터,권상식,승객용,운행중,19820601,서울강남지사,19820601,104,1150,신광엘리베이터(주),17,1,12,서울,강남구
2162,서울특별시 강남구 선릉로 612,(삼성동),20231116,20241115,한일빌딩,0075900,1,VVVF,엘리베이터,권상식,장애인용,운행중,20030116,서울강남지사,20030116,1-1,750,동양중공업(주),11,1,6,서울,강남구
2163,서울특별시 강남구 선릉로152길 17,(청담동),20241010,20251009,아시아청담,0008559,1,VVVF,엘리베이터,권상식,장애인용,운행중,19900101,서울강남지사,20241010,1-1,900,현대엘리베이터(주),12,1,9,서울,강남구
2164,서울특별시 강남구 도산대로96길 15,(청담동),20240212,20250211,파크힐빌딩,0008370,1,VVVF,엘리베이터,권상식,승객용,운행중,20030212,서울강남지사,20030212,1-1,680,한국승강기(주),10,1,6,서울,강남구
2165,서울특별시 강남구 언주로135길 25,(논현동),20240723,20250722,(주)라닉스,0045531,1,VVVF,엘리베이터,권상식,승객용,운행중,20030310,서울강남지사,20240723,1-1,550,티케이엘리베이터코리아(주),7,1,4,서울,강남구
2166,서울특별시 강남구 삼성로85길 32,(대치동),20240221,20250220,동보빌딩,0009035,1,VVVF,엘리베이터,권상식,승객용,운행중,20030221,서울강남지사,20030221,1-1,600,현대엘리베이터(주),9,1,9,서울,강남구
2167,서울특별시 강남구 도산대로61길 13,(청담동),20240307,20250306,"Honor,s  County",0008618,1,VVVF,엘리베이터,권상식,승객용,운행중,20030130,서울강남지사,20030130,1-1,600,동양중공업(주),9,1,6,서울,강남구
2168,서울특별시 강남구 삼성로 431,(대치동),20240806,20250805,이비스스타일앰배서더강남,0046728,4,VVVF,엘리베이터,권상식,소방구조용,운행중,20030213,서울강남지사,20030213,1-4,1350,오티스엘리베이터(유)창원공장,20,1.5,20,서울,강남구
2169,서울특별시 강남구 역삼로63길 24,(대치동),20240225,20250224,기정빌딩,0033371,1,VVVF,엘리베이터,권상식,승객용,운행중,20030225,서울강남지사,20030225,1-1,550,오티스엘리베이터(유)창원공장,8,1,5,서울,강남구
2170,서울특별시 강남구 광평로 지하 270,(수서동),20230903,20240902,서울교통공사3호선수서역,0033205,11,VVVF,엘리베이터,권상식,장애/전망용,운행중,20030217,서울강남지사,20180903,1-4(내부-2),1000,서린엘리베이터(주)_휴업,15,0.75,2,서울,강남구
2171,서울특별시 강남구 광평로 지하 270,(수서동),20240828,20250827,서울교통공사3호선수서역,0033206,12,VVVF,엘리베이터,권상식,장애/전망용,운행중,20030217,서울강남지사,20180828,1-3(내부-1),600,서린엘리베이터(주)_휴업,9,0.75,2,서울,강남구
2172,서울특별시 강남구 언주로90길 6,(역삼동),20240206,20250205,"역삼동루미아트1,2동",0008865,2,VVVF,엘리베이터,권상식,승객용,운행중,20030206,서울강남지사,20030206,2동,750,티케이엘리베이터코리아(주),11,1,10,서울,강남구
