발생일자,건물명,승강기고유번호,주소,사고구분
2020-07-23,DMC홍보관,0102487,"서울특별시 마포구 월드컵북로 366 , DMC 홍보관 (상암동)",중대사고
2020-07-23,하이페르오피스텔,8012235,경상남도 창원시 성산구 용지로 96 (중앙동),중대사고
2020-07-23,카림애비뉴상가,5802384,세종특별자치시  보듬4로 9  (도담동),중대사고
2020-07-24,YNH,2213780,인천광역시 중구 차이나타운로 32-16 (북성동2가),중대사고
2020-07-24,아모레퍼시픽신사옥,0125196,서울특별시 용산구 한강대로 100  (한강로2가),중대사고
2020-07-25,CJ프레시웨이 행담도휴게소,5802891,충청남도 당진시 신평면 서해안고속도로 275 ,중대사고
2020-07-25,홈플러스(주)상인점,6800354,대구광역시 달서구 월배로 183 (상인동),중대사고
2020-07-26,한가람아파트,0038228,"서울특별시 용산구 이촌로71길 10 (이촌동, 한가람아파트)",중대사고
2020-07-29,하남 스타필드,3808231,경기도 하남시 미사대로 750 (신장동),중대사고
2020-07-30,광주롯데백화점,7800182,광주광역시 동구 독립로 268 (대인동),중대사고
2020-07-31,안성그린코아아파트,2199295,경기도 안성시 고수2로 70 (당왕동),중대사고
2020-08-01,영라이프빌딩,2078127,경기도 부천시 길주로 183 (중동),중대사고
2020-08-01,(주)이마트죽전점,3800403,경기도 용인시 수지구 포은대로 552 (죽전동),중대사고
2020-08-04,부산국제금융센터(BIFC),8803970,부산광역시 남구 문현금융로 40 (문현동),중대사고
2020-08-04,회천2동행정복지센터,2131446,"경기도 양주시 평화로1475번길 39 , (구. 덕계동 467-8) (덕계동)",중대사고
2020-08-04,홈플러스문경점,6800510,경상북도 문경시 모전로 65 (모전동),중대사고
2020-08-05,강남역 인앤인,0077983,서울특별시 서초구 서초대로78길 52 (서초동),중대사고
2020-08-06,망우동금호어울림아파트,0056788,서울특별시 중랑구 양원역로 18 (망우동),중대사고
2020-08-07,신정마을주공9단지아파트,2103881,경기도 용인시 수지구 풍덕천로 76 (풍덕천동),중대사고
2020-08-08,롯데쇼핑(주)롯데마트전주점,7801450,전라북도 전주시 완산구 우전로 240 (효자동2가),중대사고
2020-08-09,더원프라자,8060753,부산광역시 기장군 정관읍 정관8로 14 ,중대사고
2020-08-10,문흥광명아파트,7013482,"광주광역시 북구 천지인로173번길 22 (문흥동, 광명아파트)",중대사고
2020-08-11,(주)이마트-산본점,3801790,경기도 군포시 산본로 347 (산본동),중대사고
2020-08-14,파주홈플러스 운정점,2172067,경기도 파주시 청암로17번길 17 (목동동),중대사고
2020-08-14,서초진흥아파트,0067346,서울특별시 서초구 서초대로 385 (서초동，진흥아파트),중대사고
2020-08-14,루체스타비즈,2204600,경기도 화성시 동탄기흥로 594-7 (영천동),중대사고
2020-08-18,홈플러스(주)분당오리점,3807867,경기도 성남시 분당구 탄천상로151번길 20 (구미동),중대사고
2020-08-19,광교호반베르디움아파트,2081746,경기도 수원시 영통구 광교호수공원로 45 (원천동),중대사고
2020-08-21,신일유토빌아파트,5019591,충청남도 아산시 신창면 서부북로 844 ,중대사고
2020-08-23,홈플러스문경점,6800515,경상북도 문경시 모전로 65 (모전동),중대사고
2020-08-25,잠실리센츠아파트,0036997,서울특별시 송파구 올림픽로 135 (잠실동),중대사고
2020-08-27,정부대전청사,5022852,대전광역시 서구 청사로 189 (둔산동),중대사고
2020-09-02,가재마을5단지,5039632,세종특별자치시  도움1로 105 (종촌동),중대사고
2020-09-07,(주)이마트죽전점,3800400,경기도 용인시 수지구 포은대로 552 (죽전동),중대사고
2020-09-12,쇼핑몰나비,1805209,서울특별시 강동구 천호대로157길 14 (천호동),중대사고
2020-09-15,"양평1,2보행육교",0029650,서울특별시 영등포구 양산로 1 ,중대사고
2020-09-16,홍대리빙프라자,0102015,서울특별시 마포구 양화로 171  (동교동),중대사고
2020-09-21,밀양우리병원,8028335,경상남도 밀양시 중앙로 114 (가곡동),중대사고
2020-09-23,서울교통공사 1호선 제기동역,1809139,서울특별시 동대문구 왕산로 지하 93 (제기동),중대사고
2020-09-23,청주용암서희아파트,5063485,충청북도 청주시 상당구 단재로196번길 9 (용암동),중대사고
2020-09-23,서울교통공사 1호선 제기동역,1809139,서울특별시 동대문구 왕산로 지하 93 (제기동),중대사고
2020-09-24,한국철도공사 경산역,6802231,경상북도 경산시 중앙로 1 (사정동)철도공사 경산역,중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-25,평촌스마트베이,2145211,경기도 안양시 동안구 벌말로 123 (관양동),중대사고
2020-09-26,(주)한솔필리아,1802999,서울특별시 강남구 역삼로 310 (역삼동),중대사고
2020-09-28,LG메트로시티아파트,8005587,부산광역시 남구 분포로 111 (용호동),중대사고
2020-09-29,지산5단지아파트,6028269,대구광역시 수성구 용학로 325 (지산동),중대사고
2020-10-01,한국철도공사 경산역,6802230,경상북도 경산시 중앙로 1 (사정동)철도공사 경산역,중대사고
2020-10-03,코레일대구역사,6802859,대구광역시 북구 태평로 161 (칠성동2가),중대사고
2020-10-05,목화아파트,8047302,부산광역시 사상구 대동로 104-8 (학장동),중대사고
2020-10-05,(주)한화갤러리아타임월드,5802029,대전광역시 서구 대덕대로 211 (둔산동),중대사고
2020-10-05,동아아울렛 강북점,6800307,대구광역시 북구 칠곡중앙대로 416 (읍내동),중대사고
2020-10-07,에스알프라자(SR프라자),3801038,경기도 용인시 수지구 만현로 120 (상현동),중대사고
2020-10-10,국제빌딩,5032239,대전광역시 서구 대덕대로233번길 28 (둔산동),중대사고
2020-10-10,한국철도공사 경산역,6802230,경상북도 경산시 중앙로 1 (사정동)철도공사 경산역,중대사고
2020-10-10,오류동누리보듬아파트,5074257,대전광역시 중구 계백로 1709 (오류동),중대사고
2020-10-12,서울교통공사3호선경찰병원역,1809390,서울특별시 송파구 송이로 111 (가락동),중대사고
2020-10-17,홈플러스 TESCO 동촌점,6802295,대구광역시 동구 동촌로 127 (검사동),중대사고
2020-10-20,강원대학교병원,4800070,강원도 춘천시 백령로 156 (효자동),중대사고
2020-10-21,상계동양메이져상가,0016710,서울특별시 노원구 상계로5길 12 (상계동),중대사고
2020-10-22,서울아산병원,1805774,서울특별시 송파구 올림픽로43길 88 (풍납동),중대사고
2020-10-23,한국도심공항 자산관리(주),1807904,서울특별시 강남구 테헤란로87길 22 (삼성동),중대사고
2020-10-23,한국철도공사 분당선 모란역,3811856,경기도 성남시 중원구 성남대로 1147 (성남동),중대사고
2020-10-24,공주효성해링턴플레이스,5068586,충청남도 공주시 관골2길 35  (신관동),중대사고
2020-11-03,임호빌딩,0001066,서울특별시 종로구 대학로 45 (연건동),중대사고
2020-11-04,칠곡메가타운3,6028719,대구광역시 북구 학정로 415 (동천동),중대사고
2020-11-04,중앙보훈병원,1805379,서울특별시 강동구 진황도로61길 53 (둔촌동),중대사고
2020-11-05,진주역,8801946,경상남도 진주시 진주역로 130 (가좌동),중대사고
2020-11-07,아남오피스텔,0083877,서울특별시 서대문구 신촌로 121 (창천동),중대사고
2020-11-07,광주롯데백화점,7800168,광주광역시 동구 독립로 268 (대인동),중대사고
2020-11-09,순천대학교 인문예술대학,7007319,전라남도 순천시 중앙로 255 (매곡동),중대사고
2020-11-09,센트럴타운상가,1803400,서울특별시 성북구 월계로40길 7 (장위동),중대사고
2020-11-10,메세나폴리스상가,1808513,서울특별시 마포구 양화로 45 (서교동，메세나폴리스),중대사고
2020-11-10,수인선 신포역,3810265,인천광역시 중구 우현로 지하 3 ,중대사고
2020-11-10,한국철도공사 산본역,3809643,경기도 군포시 번영로 504 (산본동),중대사고
2020-11-11,송림휴먼시아1단지아파트,2059332,"인천광역시 동구 송향로 31 (송림동, 송림휴먼시아1단지)",중대사고
2020-11-12,홈플러스전주효자점,7800637,전라북도 전주시 완산구 용머리로 31 (효자동1가),중대사고
2020-11-13,신세계백화점의정부점,3804170,경기도 의정부시 평화로 525 (의정부동),중대사고
2020-11-15,(주)신세계백화점타임스퀘어점패션관,1804044,서울특별시 영등포구 영중로 9 (영등포동4가),중대사고
2020-11-19,홈플러스반여점,8820115,부산광역시 해운대구 선수촌로21번길 37 (반여동),중대사고
2020-11-23,하계학여울청구아파트(117동),0095101,서울특별시 노원구 동일로207길 186 (하계동，학여울청구아파트),중대사고
2020-11-24,대구도시철도공사2호선 청라언덕역,6033350,대구광역시 중구 달구벌대로 지하2000 (동산동),중대사고
2020-11-27,조원주공뉴타운2단지아파트,2066136,경기도 수원시 장안구 금당로39번길 34 (조원동),중대사고
2020-11-28,새찬요양병원,2077294,경기도 고양시 덕양구 토당로67번길 2  (토당동),중대사고
2020-11-28,금메달식자재마트,3809759,경기도 남양주시 호평로67번길 16-4 (호평동) ,중대사고
2020-12-01,(주)비트플렉스,1800803,서울특별시 성동구 왕십리광장로 17 (행당동),중대사고
2020-12-02,엠파크(동화오토케어주식회사),3803283,인천광역시 서구 봉수대로 158 (가좌동),중대사고
2020-12-04,팜스프링아파트,2016854,"경기도 파주시 송화로 13 (아동동, 팜스프링아파트)",중대사고
2020-12-07,에이케이프라자평택점,3804560,경기도 평택시 평택로 51 (평택동),중대사고
2020-12-09,장성두산위브더제니스,6029401,경상북도 포항시 북구 새천년대로 1235 (장성동),중대사고
2020-12-10,스타시티영존,1801340,서울특별시 광진구 능동로 110 (화양동),중대사고
2020-12-11,신갈종합시장,2007719,경기도 용인시 기흥구 상갈로23번길 8 (상갈동),중대사고
2020-12-16,홈플러스센텀시티점,8801174,부산광역시 해운대구 센텀동로 6 (우동),중대사고
2020-12-19,동화빌딩,0074146,서울특별시 영등포구 여의나루로 71 (여의도동),중대사고
2020-12-19,현대엘리베이터,0001981,서울특별시 종로구 율곡로 194 (연지동),중대사고
2020-12-21,은어송마을2단지,5003011,대전광역시 동구 동구청로 35 (대성동),중대사고
2020-12-26,신한은행평촌역지점,2028628,경기도 안양시 동안구 시민대로 278 (관양동),중대사고
2020-12-31,광주봉선동이마트,7800133,광주광역시 남구 봉선로 198 (봉선동),중대사고
2021-01-04,삼성화재교통박물관,2129546,경기도 용인시 처인구 포곡읍 에버랜드로376번길 171 ,중대사고
2021-01-06,중앙보훈병원,1805378,서울특별시 강동구 진황도로61길 53 (둔촌동),중대사고
2021-01-09,(주)이마트-산본점,3801795,경기도 군포시 산본로 347 (산본동),중대사고
2021-01-09,대구도시철도공사2호선 용산역,6800303,대구광역시 달서구 달구벌대로 지하 1476 (용산동),중대사고
2021-01-12,(주)이마트 목동점,1807577,서울특별시 양천구 오목로 299 (목동),중대사고
2021-01-13,에덴동산어린이집,2058135,인천광역시 남동구 찬우물로 45  (수산동),중대사고
2021-01-13,서울아산병원,1805775,서울특별시 송파구 올림픽로43길 88 (풍납동),중대사고
2021-01-15,서울통합민자역사(한화역사),1801428,서울특별시 중구 한강대로 405  (봉래동2가),중대사고
2021-01-16,효자가이아오피스텔,0038976,서울특별시 서대문구 신촌역로 16 (대현동),중대사고
2021-01-18,우정아파트,0053942,서울특별시 중랑구 상봉중앙로1다길 21 (상봉동),중대사고
2021-01-19,신도림 테크노마트,0048248,서울특별시 구로구 새말로 97 (구로동),중대사고
2021-01-27,속초자이아파트,4018617,강원도 속초시 조양로 181 속초자이아파트,중대사고
2021-01-29,강변테크노마트(주),1806564,서울특별시 광진구 광나루로56길 85 (구의동),중대사고
2021-02-09,뉴코아쇼핑센타(본관),1801759,서울특별시 서초구 잠원로 51 (잠원동),중대사고
2021-02-13,(주)가든파이브라이프,1805409,서울특별시 송파구 충민로 66 (문정동),중대사고
2021-02-20,호남삼육고등학교,7900019,광주광역시 남구 회서로 30 (주월동),중대사고
2021-02-22,반석마을1단지,5032634,대전광역시 유성구 지족로 317 (지족동),중대사고
2021-02-23,서울가정행정법원청사,0087257,서울특별시 서초구 강남대로 193 (양재동),중대사고
